cluster,Student skills,Student badges,Student bonus,Student quizzes,Student posts,Next Skills,Next badges,Next bonus,Next quizzes
2,"['10805733CompletethereMIDISkill:100.0', '09604833Completethe3DGIFSkill:100.0', '10305333CompletetheCourseLogoSkill:100.0']","['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '01100811performonetask:100.0', '10705611getfourpostsoffourpoints:150.0', '12000611getfourpoints:300.0', '02801811betherefor50%oflectures:75.0', '10901611participate2times:100.0', '11205611getsixpostsoffourpoints:150.0', '14207011readslidesfor50%oflectures:0.0', '10505511maketwentyposts:0.0', '19101111participatedinonequest:500.0', '15204911respondtofirsttwoquestionnaires:50.0', '14507011readslidesfor75%oflectures:0.0', '05303011topgradeintwogradedclasses:0.0', '06503011topgradeinthreegradedclasses:0.0', '06902811Theaveragescoreofyourlabclasswasthebestofallclasses(2times):50.0', '07503011topgradeinallgradedclasses:0.0']","['01500922AttendedQuiz:750.0', '02500922AttendedQuiz:600.0', '03400922AttendedQuiz:750.0', '04400922AttendedQuiz:400.0', '06300922AttendedQuiz:600.0', '07100922AttendedQuiz:300.0', '15000922AttendedQuiz:475.0']",[],"['Skill Tree8', 'Labs Forum5', 'Participation Forum17', 'Bugs Forum6']",['10205233CompletetheeBookSkill:100.0'],"['10100411getfourpoints:200.0', '08003711remixedvideo:150.0', '16607711oneentry:50.0', '01300811performtwotasks:100.0']","['15400922AttendedQuiz:650.0', '15700922AttendedQuiz:0.0']",[]
2,"['09905033CompletetheTextArtSkill:100.0', '10305333CompletetheCourseLogoSkill:100.0', '10005133CompletetheZombiesandMonstersSkill:100.0']","['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '12000611getfourpoints:300.0', '12100611geteightpoints:300.0', '10705611getfourpostsoffourpoints:150.0', '02801811betherefor50%oflectures:75.0', '13500611getfourteenpoints:300.0', '11205611getsixpostsoffourpoints:150.0', '19101111participatedinonequest:500.0', '14207011readslidesfor50%oflectures:0.0', '15204911respondtofirsttwoquestionnaires:50.0', '05303011topgradeintwogradedclasses:0.0', '14507011readslidesfor75%oflectures:0.0', '06503011topgradeinthreegradedclasses:0.0', '06902811Theaveragescoreofyourlabclasswasthebestofallclasses(2times):50.0', '07503011topgradeinallgradedclasses:0.0']","['01500922AttendedQuiz:600.0', '02500922AttendedQuiz:250.0', '03400922AttendedQuiz:750.0', '04400922AttendedQuiz:450.0', '06300922AttendedQuiz:600.0', '07100922AttendedQuiz:675.0', '15000922AttendedQuiz:500.0']",[],"['Skill Tree6', 'Labs Forum4', 'Participation Forum11']",[],"['08003711remixedvideo:150.0', '01100811performonetask:100.0']","['15400922AttendedQuiz:163.0', '15700922AttendedQuiz:537.0']",[]
2,"['09604833Completethe3DGIFSkill:100.0', '10305333CompletetheCourseLogoSkill:100.0', '09504733CompletetheAlienInvasionSkill:100.0']","['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '12000611getfourpoints:300.0', '12100611geteightpoints:300.0', '02801811betherefor50%oflectures:75.0', '14207011readslidesfor50%oflectures:0.0', '13500611getfourteenpoints:300.0', '03902311beontime15times:50.0', '19101111participatedinonequest:500.0', '15204911respondtofirsttwoquestionnaires:50.0', '05102311beontime17times:50.0', '11205611getsixpostsoffourpoints:150.0', '05303011topgradeintwogradedclasses:0.0', '06503011topgradeinthreegradedclasses:0.0', '06902811Theaveragescoreofyourlabclasswasthebestofallclasses(2times):50.0', '14507011readslidesfor75%oflectures:0.0', '07503011topgradeinallgradedclasses:0.0']","['01500922AttendedQuiz:600.0', '02500922AttendedQuiz:550.0', '03400922AttendedQuiz:525.0', '04400922AttendedQuiz:450.0', '06300922AttendedQuiz:750.0', '07100922AttendedQuiz:600.0', '15000922AttendedQuiz:350.0']",[],"['Skill Tree8', 'Labs Forum8', 'Participation Forum4']",[],"['07001811bethereforallofthelectures:75.0', '07803511handindocumentabouttherationalleofyourpresentation.:250.0', '16504911respondtoallthequestionnaires:50.0', '01100811performonetask:100.0']","['15400922AttendedQuiz:600.0', '15700922AttendedQuiz:350.0']",[]
1,"['10305333CompletetheCourseLogoSkill:100.0', '13706833CompletetheMovieBarcodesSkill:400.0']","['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '12000611getfourpoints:300.0', '14207011readslidesfor50%oflectures:0.0', '19101111participatedinonequest:500.0', '15204911respondtofirsttwoquestionnaires:50.0', '04902811Theaveragescoreofyourlabclasswasthebestofallclasses(1time):80.0', '10901611participate2times:100.0', '19301111participatedintwoquests:500.0', '05303011topgradeintwogradedclasses:0.0', '11705811reachleveltwo:0.0', '06902811Theaveragescoreofyourlabclasswasthebestofallclasses(2times):50.0']","['01500922AttendedQuiz:150.0', '02500922AttendedQuiz:150.0', '03400922AttendedQuiz:525.0', '04400922AttendedQuiz:400.0', '06300922AttendedQuiz:450.0', '07100922AttendedQuiz:600.0', '15000922AttendedQuiz:550.0']",[],"['Skill Tree5', 'Labs Forum2', 'Participation Forum4', 'Bugs Forum2']","['09504733CompletetheAlienInvasionSkill:100.0', '09604833Completethe3DGIFSkill:100.0', '10205233CompletetheeBookSkill:100.0', '13006433CompletetheLoopingGIFSkill:400.0']","['06503011topgradeinthreegradedclasses:0.0', '15507011readalllecturesslides:0.0', '16607711oneentry:50.0', '10705611getfourpostsoffourpoints:150.0', '16504911respondtoallthequestionnaires:50.0', '11205611getsixpostsoffourpoints:150.0', '01100811performonetask:100.0']","['15400922AttendedQuiz:425.0', '15700922AttendedQuiz:250.0']",[]
2,"['09905033CompletetheTextArtSkill:100.0', '10305333CompletetheCourseLogoSkill:100.0']","['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '12000611getfourpoints:300.0', '12100611geteightpoints:300.0', '02801811betherefor50%oflectures:75.0', '10705611getfourpostsoffourpoints:150.0', '14207011readslidesfor50%oflectures:0.0', '03902311beontime15times:50.0', '19101111participatedinonequest:500.0', '15204911respondtofirsttwoquestionnaires:50.0', '05102311beontime17times:50.0', '14507011readslidesfor75%oflectures:0.0', '04302011betherefor75%oflabs:50.0', '10901611participate2times:100.0', '12701611participate6times:100.0', '05303011topgradeintwogradedclasses:0.0', '06902811Theaveragescoreofyourlabclasswasthebestofallclasses(2times):50.0', '06503011topgradeinthreegradedclasses:0.0']","['01500922AttendedQuiz:300.0', '02500922AttendedQuiz:375.0', '03400922AttendedQuiz:450.0', '04400922AttendedQuiz:450.0', '06300922AttendedQuiz:150.0', '07100922AttendedQuiz:375.0', '15000922AttendedQuiz:400.0']",[],"['Skill Tree3', 'Labs Forum5', 'Participation Forum20', 'Questions1', 'Bugs Forum14']","['09604833Completethe3DGIFSkill:100.0', '11805933CompletetheMoviePosterSkill:400.0', '14807333CompletetheIlluminatorSkill:700.0', '13006433CompletetheLoopingGIFSkill:400.0', '14307133CompletetheStopMotionSkill:700.0']","['15507011readalllecturesslides:0.0', '07001811bethereforallofthelectures:75.0', '08203711createdownvideo,relevantedits:150.0', '11705811reachleveltwo:0.0', '14005811reachlevelthree:0.0', '11405511makefiftyposts:0.0', '16807711threeentries:50.0', '01100811performonetask:100.0']","['15400922AttendedQuiz:517.0', '15700922AttendedQuiz:600.0']",[]
2,"['10305333CompletetheCourseLogoSkill:100.0', '10205233CompletetheeBookSkill:100.0', '10805733CompletethereMIDISkill:100.0']","['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '10705611getfourpostsoffourpoints:150.0', '12100611geteightpoints:300.0', '13500611getfourteenpoints:300.0', '02801811betherefor50%oflectures:75.0', '14207011readslidesfor50%oflectures:0.0', '03502011betherefor50%oflabs:50.0', '03902311beontime15times:50.0', '05303011topgradeintwogradedclasses:0.0', '19301111participatedintwoquests:500.0', '06503011topgradeinthreegradedclasses:0.0', '14507011readslidesfor75%oflectures:0.0']","['01500922AttendedQuiz:750.0', '02500922AttendedQuiz:450.0', '03400922AttendedQuiz:300.0', '04400922AttendedQuiz:525.0', '06300922AttendedQuiz:300.0', '07100922AttendedQuiz:450.0', '15000922AttendedQuiz:400.0']",[],"['Skill Tree7', 'Labs Forum8', 'Participation Forum6']","['09604833Completethe3DGIFSkill:100.0', '11906033CompletethePublicistSkill:400.0', '13206633CompletetheLivingPageSkill:400.0', '14807333CompletetheIlluminatorSkill:700.0', '12906333CompletethePodcastSkill:400.0']","['15507011readalllecturesslides:0.0', '07503011topgradeinallgradedclasses:0.0', '08003711remixedvideo:150.0', '16504911respondtoallthequestionnaires:50.0', '11705811reachleveltwo:0.0', '14005811reachlevelthree:0.0', '01100811performonetask:100.0']","['15400922AttendedQuiz:350.0', '15700922AttendedQuiz:205.0']",[]
2,"['09905033CompletetheTextArtSkill:100.0', '09504733CompletetheAlienInvasionSkill:100.0', '10305333CompletetheCourseLogoSkill:100.0', '10205233CompletetheeBookSkill:100.0', '11906033CompletethePublicistSkill:400.0']","['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '10901611participate2times:100.0', '12000611getfourpoints:300.0', '10100411getfourpoints:200.0', '10705611getfourpostsoffourpoints:150.0', '13500611getfourteenpoints:300.0', '12701611participate6times:100.0', '11205611getsixpostsoffourpoints:150.0', '14207011readslidesfor50%oflectures:0.0', '02801811betherefor50%oflectures:75.0', '10505511maketwentyposts:0.0', '11300411geteightpoints:200.0', '19101111participatedinonequest:500.0', '03502011betherefor50%oflabs:50.0', '13301611participate12times:100.0', '14507011readslidesfor75%oflectures:0.0', '04302011betherefor75%oflabs:50.0', '19301111participatedintwoquests:500.0', '05303011topgradeintwogradedclasses:0.0', '11705811reachleveltwo:0.0', '04001811betherefor75%oflectures:75.0']","['01500922AttendedQuiz:450.0', '02500922AttendedQuiz:450.0', '03400922AttendedQuiz:600.0', '04400922AttendedQuiz:225.0', '06300922AttendedQuiz:750.0', '07100922AttendedQuiz:450.0', '15000922AttendedQuiz:250.0']",[],"['Skill Tree13', 'Labs Forum8', 'Participation Forum11', 'Bugs Forum3']","['11805933CompletetheMoviePosterSkill:400.0', '09604833Completethe3DGIFSkill:100.0', '13606733CompletetheCourseImageSkill:400.0', '10805733CompletethereMIDISkill:100.0', '13206633CompletetheLivingPageSkill:400.0', '14807333CompletetheIlluminatorSkill:700.0', '12906333CompletethePodcastSkill:400.0']","['06503011topgradeinthreegradedclasses:0.0', '10605511makethirtyposts:0.0', '16504911respondtoallthequestionnaires:50.0', '12505611gettwelvepostsoffourpoints:150.0', '07001811bethereforallofthelectures:75.0', '18905411getfourpoints:100.0', '14005811reachlevelthree:0.0', '01100811performonetask:100.0']","['15400922AttendedQuiz:738.0', '15700922AttendedQuiz:325.0']",[]
1,[],"['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '12000611getfourpoints:300.0', '12100611geteightpoints:300.0', '14207011readslidesfor50%oflectures:0.0', '13500611getfourteenpoints:300.0', '03902311beontime15times:50.0', '03502011betherefor50%oflabs:50.0', '15204911respondtofirsttwoquestionnaires:50.0', '10901611participate2times:100.0', '04302011betherefor75%oflabs:50.0', '05303011topgradeintwogradedclasses:0.0']","['01500922AttendedQuiz:600.0', '02500922AttendedQuiz:450.0', '03400922AttendedQuiz:450.0', '04400922AttendedQuiz:250.0', '06300922AttendedQuiz:450.0', '07100922AttendedQuiz:750.0', '15000922AttendedQuiz:550.0']",[],"['Labs Forum5', 'Participation Forum1']",[],"['06503011topgradeinthreegradedclasses:0.0', '08203711createdownvideo,relevantedits:150.0', '16504911respondtoallthequestionnaires:50.0', '01100811performonetask:100.0']","['15400922AttendedQuiz:538.0', '15700922AttendedQuiz:100.0']",[]
1,"['10805733CompletethereMIDISkill:100.0', '09604833Completethe3DGIFSkill:100.0', '09905033CompletetheTextArtSkill:100.0']","['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '12000611getfourpoints:300.0', '10705611getfourpostsoffourpoints:150.0', '11205611getsixpostsoffourpoints:150.0', '14207011readslidesfor50%oflectures:0.0', '13500611getfourteenpoints:300.0', '03502011betherefor50%oflabs:50.0', '04902811Theaveragescoreofyourlabclasswasthebestofallclasses(1time):80.0', '04302011betherefor75%oflabs:50.0', '05303011topgradeintwogradedclasses:0.0', '06503011topgradeinthreegradedclasses:0.0']","['01500922AttendedQuiz:450.0', '02500922AttendedQuiz:500.0', '03400922AttendedQuiz:450.0', '04400922AttendedQuiz:275.0', '06300922AttendedQuiz:450.0', '07100922AttendedQuiz:450.0', '15000922AttendedQuiz:350.0']",[],"['Skill Tree6', 'Labs Forum4']",[],"['07302011bethereforallofthelabs:50.0', '08203711createdownvideo,relevantedits:150.0']","['15400922AttendedQuiz:300.0', '15700922AttendedQuiz:0.0']",[]
2,"['10305333CompletetheCourseLogoSkill:100.0', '09604833Completethe3DGIFSkill:100.0', '09504733CompletetheAlienInvasionSkill:100.0', '11906033CompletethePublicistSkill:400.0', '11805933CompletetheMoviePosterSkill:400.0', '12606233CompletetheReporterSkill:100.0', '13706833CompletetheMovieBarcodesSkill:400.0']","['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '11705811reachleveltwo:0.0', '12000611getfourpoints:300.0', '10100411getfourpoints:200.0', '10705611getfourpostsoffourpoints:150.0', '14207011readslidesfor50%oflectures:0.0', '12701611participate6times:100.0', '10505511maketwentyposts:0.0', '19101111participatedinonequest:500.0', '03502011betherefor50%oflabs:50.0', '04902811Theaveragescoreofyourlabclasswasthebestofallclasses(1time):80.0', '13301611participate12times:100.0', '05303011topgradeintwogradedclasses:0.0', '14507011readslidesfor75%oflectures:0.0', '19301111participatedintwoquests:500.0', '06503011topgradeinthreegradedclasses:0.0', '06902811Theaveragescoreofyourlabclasswasthebestofallclasses(2times):50.0', '15507011readalllecturesslides:0.0', '04001811betherefor75%oflectures:75.0']","['01500922AttendedQuiz:750.0', '02500922AttendedQuiz:600.0', '03400922AttendedQuiz:600.0', '04400922AttendedQuiz:450.0', '06300922AttendedQuiz:600.0', '07100922AttendedQuiz:750.0', '15000922AttendedQuiz:350.0']",[],"['Skill Tree19', 'Labs Forum6', 'Participation Forum16']","['10205233CompletetheeBookSkill:100.0', '13606733CompletetheCourseImageSkill:400.0']","['07503011topgradeinallgradedclasses:0.0', '08503911bethesecondmostliked:50.0', '07903611Havethehighestgradeinthelabs:80.0', '16607711oneentry:50.0', '07001811bethereforallofthelectures:75.0', '01100811performonetask:100.0']","['15400922AttendedQuiz:400.0', '15700922AttendedQuiz:350.0']",[]
3,"['10305333CompletetheCourseLogoSkill:100.0', '09905033CompletetheTextArtSkill:100.0', '09604833Completethe3DGIFSkill:100.0', '09504733CompletetheAlienInvasionSkill:100.0', '11805933CompletetheMoviePosterSkill:400.0', '13706833CompletetheMovieBarcodesSkill:400.0', '13206633CompletetheLivingPageSkill:400.0', '14807333CompletetheIlluminatorSkill:700.0', '14106933CompletetheFakeSpeechSkill:700.0', '19204333CompletetheDirectorSkill:900.0']","['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '10705611getfourpostsoffourpoints:150.0', '10100411getfourpoints:200.0', '11205611getsixpostsoffourpoints:150.0', '11300411geteightpoints:200.0', '18905411getfourpoints:100.0', '13500611getfourteenpoints:300.0', '12505611gettwelvepostsoffourpoints:150.0', '10605511makethirtyposts:0.0', '14005811reachlevelthree:0.0', '12800411gettwelvepoints:200.0', '14207011readslidesfor50%oflectures:0.0', '02801811betherefor50%oflectures:75.0', '10901611participate2times:100.0', '19101111participatedinonequest:500.0', '03502011betherefor50%oflabs:50.0', '03902311beontime15times:50.0', '14507011readslidesfor75%oflectures:0.0', '05303011topgradeintwogradedclasses:0.0', '16105811reachlevelfour:0.0', '19301111participatedintwoquests:500.0', '06503011topgradeinthreegradedclasses:0.0', '15507011readalllecturesslides:0.0']","['01500922AttendedQuiz:450.0', '02500922AttendedQuiz:375.0', '03400922AttendedQuiz:600.0', '04400922AttendedQuiz:600.0', '06300922AttendedQuiz:750.0', '07100922AttendedQuiz:600.0', '15000922AttendedQuiz:300.0']",[],"['Skill Tree27', 'Labs Forum10', 'Participation Forum11', 'Bugs Forum1']",[],"['07503011topgradeinallgradedclasses:0.0', '08704011Havethehighestgradeinthepresentations:80.0', '07903611Havethehighestgradeinthelabs:80.0', '16707711twoentries:50.0', '01100811performonetask:100.0']","['15400922AttendedQuiz:513.0', '15700922AttendedQuiz:300.0']",[]
1,"['12606233CompletetheReporterSkill:100.0', '13006433CompletetheLoopingGIFSkill:400.0', '10205233CompletetheeBookSkill:100.0', '10805733CompletethereMIDISkill:100.0', '12906333CompletethePodcastSkill:400.0']","['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '12000611getfourpoints:300.0', '11705811reachleveltwo:0.0', '18905411getfourpoints:100.0', '10705611getfourpostsoffourpoints:150.0', '14207011readslidesfor50%oflectures:0.0', '12100611geteightpoints:300.0', '03502011betherefor50%oflabs:50.0', '15204911respondtofirsttwoquestionnaires:50.0', '04902811Theaveragescoreofyourlabclasswasthebestofallclasses(1time):80.0', '04302011betherefor75%oflabs:50.0', '05303011topgradeintwogradedclasses:0.0', '14507011readslidesfor75%oflectures:0.0', '06503011topgradeinthreegradedclasses:0.0', '15507011readalllecturesslides:0.0']","['01500922AttendedQuiz:600.0', '02500922AttendedQuiz:650.0', '03400922AttendedQuiz:300.0', '04400922AttendedQuiz:325.0', '06300922AttendedQuiz:300.0', '07100922AttendedQuiz:450.0']",[],"['Skill Tree15', 'Labs Forum5', 'Participation Forum1']","['13106533CompletethereTrailerSkill:400.0', '14106933CompletetheFakeSpeechSkill:700.0', '13706833CompletetheMovieBarcodesSkill:400.0', '09905033CompletetheTextArtSkill:100.0', '16407633CompletetheKinecticSkill:700.0']","['07302011bethereforallofthelabs:50.0', '08203711createdownvideo,relevantedits:150.0', '16504911respondtoallthequestionnaires:50.0', '14005811reachlevelthree:0.0', '10505511maketwentyposts:0.0', '10100411getfourpoints:200.0', '01100811performonetask:100.0']","['15400922AttendedQuiz:259.0', '15700922AttendedQuiz:500.0']",[]
2,"['10305333CompletetheCourseLogoSkill:100.0', '09905033CompletetheTextArtSkill:100.0', '10805733CompletethereMIDISkill:100.0', '09504733CompletetheAlienInvasionSkill:100.0']","['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '12000611getfourpoints:300.0', '10901611participate2times:100.0', '12100611geteightpoints:300.0', '10705611getfourpostsoffourpoints:150.0', '14207011readslidesfor50%oflectures:0.0', '03902311beontime15times:50.0', '03502011betherefor50%oflabs:50.0', '15204911respondtofirsttwoquestionnaires:50.0', '04902811Theaveragescoreofyourlabclasswasthebestofallclasses(1time):80.0', '11205611getsixpostsoffourpoints:150.0', '05303011topgradeintwogradedclasses:0.0', '19101111participatedinonequest:500.0', '14507011readslidesfor75%oflectures:0.0', '06902811Theaveragescoreofyourlabclasswasthebestofallclasses(2times):50.0', '10100411getfourpoints:200.0', '10505511maketwentyposts:0.0']","['01500922AttendedQuiz:750.0', '02500922AttendedQuiz:450.0', '03400922AttendedQuiz:525.0', '04400922AttendedQuiz:450.0', '06300922AttendedQuiz:450.0', '07100922AttendedQuiz:375.0', '15000922AttendedQuiz:400.0']",[],"['Skill Tree8', 'Labs Forum4', 'Participation Forum12']",[],"['11300411geteightpoints:200.0', '07503011topgradeinallgradedclasses:0.0', '08503911bethesecondmostliked:50.0', '07903611Havethehighestgradeinthelabs:80.0', '01100811performonetask:100.0']","['15400922AttendedQuiz:438.0', '15700922AttendedQuiz:25.0']",[]
2,"['10005133CompletetheZombiesandMonstersSkill:100.0', '09905033CompletetheTextArtSkill:100.0', '09604833Completethe3DGIFSkill:100.0', '09504733CompletetheAlienInvasionSkill:100.0', '13206633CompletetheLivingPageSkill:400.0', '11805933CompletetheMoviePosterSkill:400.0']","['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '10705611getfourpostsoffourpoints:150.0', '11705811reachleveltwo:0.0', '11205611getsixpostsoffourpoints:150.0', '12100611geteightpoints:300.0', '14207011readslidesfor50%oflectures:0.0', '19101111participatedinonequest:500.0', '15204911respondtofirsttwoquestionnaires:50.0', '03502011betherefor50%oflabs:50.0', '05303011topgradeintwogradedclasses:0.0', '14507011readslidesfor75%oflectures:0.0']","['01500922AttendedQuiz:750.0', '02500922AttendedQuiz:150.0', '03400922AttendedQuiz:600.0', '04400922AttendedQuiz:300.0', '06300922AttendedQuiz:600.0', '07100922AttendedQuiz:600.0', '15000922AttendedQuiz:550.0']",[],"['Skill Tree14', 'Participation Forum11', 'Labs Forum6']",[],"['04001811betherefor75%oflectures:75.0', '16504911respondtoallthequestionnaires:50.0', '01100811performonetask:100.0']","['15400922AttendedQuiz:550.0', '15700922AttendedQuiz:5.0']",[]
3,"['10205233CompletetheeBookSkill:100.0', '10005133CompletetheZombiesandMonstersSkill:100.0', '10305333CompletetheCourseLogoSkill:100.0', '13606733CompletetheCourseImageSkill:400.0']","['17000211getfourpoints:400.0', '02701711readslidesfor50%oflectures:80.0', '18002311beontime13times:50.0', '00900711maketwentyposts:100.0', '04101711readslidesfor75%oflectures:80.0', '09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '12000611getfourpoints:300.0', '12100611geteightpoints:300.0', '02801811betherefor50%oflectures:75.0', '14207011readslidesfor50%oflectures:0.0', '15204911respondtofirsttwoquestionnaires:50.0', '03502011betherefor50%oflabs:50.0', '14507011readslidesfor75%oflectures:0.0', '13500611getfourteenpoints:300.0', '04902811Theaveragescoreofyourlabclasswasthebestofallclasses(1time):80.0', '04302011betherefor75%oflabs:50.0', '06902811Theaveragescoreofyourlabclasswasthebestofallclasses(2times):50.0', '05102311beontime17times:50.0', '04001811betherefor75%oflectures:75.0']","['15400922AttendedQuiz:200.0', '01500922AttendedQuiz:600.0', '02500922AttendedQuiz:300.0', '03400922AttendedQuiz:525.0', '04400922AttendedQuiz:450.0', '06300922AttendedQuiz:300.0', '07100922AttendedQuiz:600.0', '15000922AttendedQuiz:750.0']",[],"['Skill Tree15', 'Labs Forum11', 'Participation Forum11', 'Bugs Forum5']","['13606733CompletetheCourseImageSkill:200.0', '11906033CompletethePublicistSkill:400.0', '12606233CompletetheReporterSkill:100.0', '10805733CompletethereMIDISkill:100.0', '13106533CompletethereTrailerSkill:400.0']","['08203711createdownvideo,relevantedits:70.0', '01400811performthreetasks:100.0', '07803511handindocumentabouttherationalleofyourpresentation.:250.0', '08103711createdownvideo(singleshoot):150.0', '16504911respondtoallthequestionnaires:50.0', '10505511maketwentyposts:0.0', '01100811performonetask:100.0']","['18300922AttendedQuiz:400.0', '18400922AttendedQuiz:700.0', '15400922AttendedQuiz:417.0', '15700922AttendedQuiz:450.0']",[]
2,"['10305333CompletetheCourseLogoSkill:100.0', '09604833Completethe3DGIFSkill:100.0', '10005133CompletetheZombiesandMonstersSkill:100.0', '09504733CompletetheAlienInvasionSkill:100.0', '11906033CompletethePublicistSkill:400.0', '10205233CompletetheeBookSkill:100.0', '10805733CompletethereMIDISkill:100.0', '11805933CompletetheMoviePosterSkill:400.0', '12606233CompletetheReporterSkill:100.0', '13006433CompletetheLoopingGIFSkill:400.0', '13706833CompletetheMovieBarcodesSkill:400.0', '14307133CompletetheStopMotionSkill:700.0']","['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '12000611getfourpoints:300.0', '11705811reachleveltwo:0.0', '10705611getfourpostsoffourpoints:150.0', '11205611getsixpostsoffourpoints:150.0', '10505511maketwentyposts:0.0', '14207011readslidesfor50%oflectures:0.0', '10901611participate2times:100.0', '03902311beontime15times:50.0', '03502011betherefor50%oflabs:50.0', '14507011readslidesfor75%oflectures:0.0', '10100411getfourpoints:200.0', '04302011betherefor75%oflabs:50.0', '14005811reachlevelthree:0.0', '19101111participatedinonequest:500.0', '05303011topgradeintwogradedclasses:0.0', '06503011topgradeinthreegradedclasses:0.0', '15507011readalllecturesslides:0.0', '04001811betherefor75%oflectures:75.0']","['01500922AttendedQuiz:600.0', '02500922AttendedQuiz:600.0', '03400922AttendedQuiz:600.0', '04400922AttendedQuiz:450.0', '06300922AttendedQuiz:600.0', '07100922AttendedQuiz:750.0', '15000922AttendedQuiz:0.0']",[],"['Skill Tree14', 'Labs Forum5', 'Participation Forum10', 'Bugs Forum1']",['12906333CompletethePodcastSkill:400.0'],"['12800411gettwelvepoints:200.0', '07302011bethereforallofthelabs:50.0', '07803511handindocumentabouttherationalleofyourpresentation.:250.0', '16504911respondtoallthequestionnaires:50.0', '16807711threeentries:50.0', '07001811bethereforallofthelectures:75.0', '01100811performonetask:100.0']","['15400922AttendedQuiz:521.0', '15700922AttendedQuiz:550.0']",[]
2,"['10005133CompletetheZombiesandMonstersSkill:100.0', '10305333CompletetheCourseLogoSkill:100.0', '09905033CompletetheTextArtSkill:100.0', '11906033CompletethePublicistSkill:400.0', '13206633CompletetheLivingPageSkill:400.0', '10205233CompletetheeBookSkill:100.0']","['00700511sugestanewsubjectforyourpresentation:350.0', '09804911respondtofirstquestionnaire:50.0', '12000611getfourpoints:300.0', '12100611geteightpoints:300.0', '02801811betherefor50%oflectures:75.0', '14207011readslidesfor50%oflectures:0.0', '03902311beontime15times:50.0', '19101111participatedinonequest:500.0', '11705811reachleveltwo:0.0', '05102311beontime17times:50.0', '15204911respondtofirsttwoquestionnaires:50.0', '10705611getfourpostsoffourpoints:150.0', '14507011readslidesfor75%oflectures:0.0', '05303011topgradeintwogradedclasses:0.0', '06503011topgradeinthreegradedclasses:0.0', '06902811Theaveragescoreofyourlabclasswasthebestofallclasses(2times):50.0', '15507011readalllecturesslides:0.0', '07302011bethereforallofthelabs:50.0']","['01500922AttendedQuiz:150.0', '02500922AttendedQuiz:300.0', '03400922AttendedQuiz:450.0', '04400922AttendedQuiz:575.0', '06300922AttendedQuiz:338.0', '07100922AttendedQuiz:450.0', '15000922AttendedQuiz:225.0']",[],"['Skill Tree7', 'Labs Forum5', 'Participation Forum2']","['13606733CompletetheCourseImageSkill:400.0', '09504733CompletetheAlienInvasionSkill:100.0', '11805933CompletetheMoviePosterSkill:400.0', '14807333CompletetheIlluminatorSkill:700.0']","['07001811bethereforallofthelectures:75.0', '07803511handindocumentabouttherationalleofyourpresentation.:250.0', '11205611getsixpostsoffourpoints:150.0', '10505511maketwentyposts:0.0', '14005811reachlevelthree:0.0']","['15400922AttendedQuiz:600.0', '15700922AttendedQuiz:600.0']",[]
